"","Group1","V1","tbodyaccmeanx","tbodyaccmeany","tbodyaccmeanz","tgravityaccmeanx","tgravityaccmeany","tgravityaccmeanz","tbodyaccjerkmeanx","tbodyaccjerkmeany","tbodyaccjerkmeanz","tbodygyromeanx","tbodygyromeany","tbodygyromeanz","tbodygyrojerkmeanx","tbodygyrojerkmeany","tbodygyrojerkmeanz","tbodyaccmagmean","tgravityaccmagmean","tbodyaccjerkmagmean","tbodygyromagmean","tbodygyrojerkmagmean","fbodyaccmeanx","fbodyaccmeany","fbodyaccmeanz","fbodyaccmeanfreqx","fbodyaccmeanfreqy","fbodyaccmeanfreqz","fbodyaccjerkmeanx","fbodyaccjerkmeany","fbodyaccjerkmeanz","fbodyaccjerkmeanfreqx","fbodyaccjerkmeanfreqy","fbodyaccjerkmeanfreqz","fbodygyromeanx","fbodygyromeany","fbodygyromeanz","fbodygyromeanfreqx","fbodygyromeanfreqy","fbodygyromeanfreqz","fbodyaccmagmean","fbodyaccmagmeanfreq","fbodybodyaccjerkmagmean","fbodybodyaccjerkmagmeanfreq","fbodybodygyromagmean","fbodybodygyromagmeanfreq","fbodybodygyrojerkmagmean","fbodybodygyrojerkmagmeanfreq","angletbodyaccmeangravity","angletbodyaccjerkmeangravitymean","angletbodygyromeangravitymean","angletbodygyrojerkmeangravitymean","anglexgravitymean","angleygravitymean","anglezgravitymean"
"137","walkingdownstairs",23,0.279965329555556,-0.00980200850666667,-0.1067775246,0.947731858666667,-0.0620852772955556,0.148714808888889,0.0971862748866667,0.00563780215111111,-0.00729137766444444,-0.102838822533333,-0.0704025952333333,0.05926394948,-0.0921282734666667,-0.0348434913444444,-0.0492836435688889,-0.0491616726733333,-0.0491616726733333,-0.228851413747333,-0.3466062928,-0.592843014888889,-0.0722392276888889,-0.129606639466667,-0.494683451555556,-0.342285696395556,0.213581745013333,0.0478375669635111,-0.16163290774,-0.172941628735556,-0.583917371333333,-0.179115175957778,-0.181293185048889,-0.169702261222222,-0.240298893435556,-0.717545840444444,-0.318306481022222,-0.127145376957778,-0.185485631124444,0.3770740968,-0.01907433524,0.101078170917778,-0.175295286557778,0.0926236938266667,-0.429213369555556,0.0600292045888889,-0.621752455777778,0.144436925733333,0.000633759377777773,-0.0525297218666667,0.353626044222222,-0.0625619543688889,-0.852409054444444,0.1265381706,-0.0832015467555555
"138","walkingupstairs",23,0.271069702615385,-0.0286534810617538,-0.114883874769231,0.923768780307692,-0.284745363846154,0.0723358060646154,0.0621574228323077,0.0190243211095385,0.00593617537076923,0.0292601153307692,-0.0853632526107692,0.07772464064,-0.123408235509231,-0.0384896809538462,-0.0606993545876923,-0.142043735455385,-0.142043735455385,-0.377380797692308,-0.294580882769231,-0.668561216153846,-0.270951411138462,-0.0731056667584615,-0.50077289,-0.445281456153846,-0.0528951488384615,-0.234145828043692,-0.368975686230769,-0.252202764040923,-0.671577424461538,-0.307193791061538,-0.363224679430769,-0.321223078446154,-0.367434686692308,-0.650077751230769,-0.349896809076923,-0.186974868184615,-0.445384417138462,-0.0715750578153846,-0.242514252115385,-0.0507298580981538,-0.342180438496923,0.0547369532938462,-0.557102304615385,-0.119634110117385,-0.719822166153846,0.140343317391538,0.0725059497969231,-0.0228132594307692,-0.248537688,0.0425600033692308,-0.724834157076923,0.280242480615385,-0.0285439230746154
"139","laying",24,0.289025671851852,-0.0168478608739506,-0.117396869679012,-0.161685594790123,0.846716305185185,0.0641734783950617,0.0763230100740741,0.0110500999577778,-0.00287573531901235,-0.0197345592481481,-0.0713107790617284,0.116553293506173,-0.101438735469136,-0.0398111225185185,-0.0628782327024691,-0.95606254691358,-0.95606254691358,-0.980957770987654,-0.94384224308642,-0.984331651234568,-0.975587568765432,-0.961022105802469,-0.953420619506173,-0.151867650667901,0.203415513551235,0.0728454541167901,-0.982503803827161,-0.972302815802469,-0.975998584938272,0.11272195181037,0.0209953073753086,0.00621782954074074,-0.958229409876543,-0.965388442592593,-0.960190778641975,-0.144781147022222,-0.130457957339506,0.00144008438888889,-0.956716397901235,0.114838256618519,-0.975343631481482,0.281967956438272,-0.948942754567901,-0.179890155674074,-0.977503516419753,0.0826022745138272,0.00771738097074074,-0.0183315668703704,-0.0280618992308642,0.00814940902345679,0.365329852098765,-0.66458605654321,-0.0370459190123457
"140","sitting",24,0.277809270533333,-0.00798149060777778,-0.0991592906222222,0.913881560555556,0.126255780666667,-0.030103982626,0.0752598975666667,-0.00380546929755555,-0.00875589671804444,-0.0399695349611111,-0.0725408283411111,0.0871828273333333,-0.0956307339444444,-0.0429664359876667,-0.05573160259,-0.949061808333333,-0.949061808333333,-0.985170954111111,-0.944998079666667,-0.990975841555556,-0.983964543444444,-0.938130641955556,-0.952111215111111,-0.00265125604666667,0.0933774197788889,0.136047560814444,-0.988045846555556,-0.977519726444444,-0.981309806,0.220166868144633,-0.0260610365555556,0.0131063529966667,-0.980542182666667,-0.967338482222222,-0.953415327444444,0.106875889443222,-0.152151519548889,0.0547018978066667,-0.9408838882,0.162678889056667,-0.981892890777778,0.244521460523333,-0.956560128333333,-0.0295721141755556,-0.987864553222222,0.202264133227778,0.00256525285784444,0.00322893990333334,0.0101640654555556,-0.0176619107216667,-0.778527723444444,-0.00613457013111111,0.0427901746891111
"141","standing",24,0.282374959090909,-0.0177309978651515,-0.104883869772727,0.946150368939394,-0.181996355621212,-0.101074866075758,0.0740650807121212,0.00805487307590909,-0.00872039916242424,-0.0293245191818182,-0.0688774508181818,0.0826467372348485,-0.100599860727273,-0.0435098408287879,-0.052998423780303,-0.970221977121212,-0.970221977121212,-0.987249591969697,-0.966639803333333,-0.989903868030303,-0.988955001212121,-0.967384576060606,-0.970140668484848,0.0545564543939394,0.0956054622242424,0.158757445306061,-0.990075398939394,-0.979438711212121,-0.985727099393939,0.317988204893939,-0.00967454672439394,0.0977779359924242,-0.968202208636364,-0.982825008030303,-0.980156950606061,-0.0560941023212121,0.00234355073181818,0.129468383445455,-0.971714728030303,0.180773173893939,-0.985594537272727,0.367359370160606,-0.971845874545455,-0.0105216147090909,-0.989381128484848,0.235863567562121,0.00242736021515152,0.034286630345303,0.113388492560606,0.0742692900621212,-0.784306963030303,0.208000905606061,0.0926284452909091
"142","walking",24,0.273899207962963,-0.0170809740090741,-0.107621819518519,0.951524391481481,-0.233918282592593,0.0757356734814815,0.0897770721666667,0.00890588563518519,0.000658706162574074,-0.0554883847662963,-0.06124278833,0.0842484921022222,-0.0776692754648148,-0.0552536572125926,-0.0510976492333333,-0.186514650759259,-0.186514650759259,-0.320129322962963,-0.243711124444444,-0.543979500555556,-0.31744092037037,0.111321097159074,-0.554942138148148,-0.395518048333333,0.0291755441388148,-0.00590768681611111,-0.39082198537037,-0.0669378062222222,-0.648905254074074,-0.292088318740741,-0.330560047666667,-0.186832027011111,-0.253399360296296,-0.535422096111111,-0.461464065555556,-0.149193146411111,-0.339593023611111,-0.0485169126196296,-0.275156242062037,0.0782256056231481,-0.289753952407407,0.0164170631888889,-0.489166383703704,-0.04588148655205,-0.645075178148148,0.00706010794259259,0.0113831357222222,-0.0788266042777778,0.0405576878518518,-0.128636380174074,-0.778195970555556,0.243545333703704,-0.0307724957055556
"143","walkingdownstairs",24,0.280198851190476,-0.00563047804309524,-0.110526066428571,0.932302200476191,-0.167462317142857,0.0788822410992857,0.0711457160166667,0.01511589985,-0.0100212901547619,-0.136618653071429,-0.0346755727619048,0.0711758197607143,-0.0482532079928571,-0.0495415503071429,-0.0339213064857143,0.320449387166667,0.320449387166667,-0.0372666071540476,-0.121686320740476,-0.509466648095238,0.235309825547619,0.167518099964286,-0.259812204547619,-0.445576739047619,0.0233642533238095,0.18074894412381,0.0619687485333333,-0.0269769415214286,-0.345376541261905,-0.377130942619048,-0.386323443795238,-0.117402352561905,-0.22735956545,-0.402332301666667,-0.18319480152381,-0.246346934452381,-0.134716107404762,-0.0645117088119048,0.331150229285714,-0.0581788548595238,0.158413334683333,-0.0799656144309524,-0.373898631190476,-0.110970740980952,-0.565396130714286,0.0564155791166667,0.0334675068309524,0.0167093419811905,0.306097728642857,-0.130835428642857,-0.829411894285714,0.200250656666667,-0.034021550472619
"144","walkingupstairs",24,0.270187595833333,-0.0287523860708333,-0.116952464895833,0.918544812291667,-0.3149610125,0.0811803405,0.07297243298125,-0.00417361847916667,-0.00525879898958333,0.0903340029875,-0.154721289270833,0.0911681484547917,-0.144485986527083,-0.0365419164020833,-0.0767242496041667,-0.000971394711666667,-0.000971394711666667,-0.316050382083333,-0.201217274,-0.663637117708333,-0.0746328434375,-0.1019354328,-0.5395910825,-0.505013560208333,-0.149770907839583,-0.250961613735417,-0.2370530733125,-0.338102216666667,-0.714554172708333,-0.439499582708333,-0.468496864166667,-0.313514801541667,-0.361096856875,-0.517025245833333,-0.485701745833333,-0.284366648060417,-0.4652097360625,-0.219122886220833,-0.165242147958333,-0.0383017813479167,-0.261956679958333,0.10096009774375,-0.45369356625,-0.291977707054167,-0.731422357916667,0.144010749210625,0.0443572382083333,-0.0221758428125,-0.3663517925,0.167930232770833,-0.696282654166667,0.300676034583333,-0.0346700269020833
"145","laying",25,0.268529967160494,-0.0244721507567901,-0.11469513854321,-0.550137254567901,0.153307382469136,0.45532490308642,0.0839615800777778,0.015950374121358,0.00105421927740741,-0.0186834594222222,-0.110891869020247,0.111275604322222,-0.101623618296296,-0.0342704191074074,-0.0605699580617284,-0.936268174197531,-0.936268174197531,-0.968438029382716,-0.918950604074074,-0.969007495679012,-0.954991480617284,-0.940257609135802,-0.948077669876543,-0.290638275458519,-0.0871332787123457,0.247053959208642,-0.971135852592593,-0.967365014444444,-0.959520729012346,0.00265312909135802,-0.107924513579012,0.00870460490617284,-0.933563955925926,-0.947752181234568,-0.961640486296296,-0.106716433671062,-0.124275761974074,0.0817678375703704,-0.931456167777778,0.0642559937802469,-0.959223467777778,0.193939422709383,-0.925972502716049,-0.043532297254321,-0.959525002222222,0.0674409883098765,-0.0136578729370494,-0.0327813631765432,0.010572898237037,0.00692544021111111,0.646885121234568,-0.0623516095061728,-0.389166364691358
"146","sitting",25,0.2462681255,-0.0223301439277778,-0.076047677037037,0.834788010925926,0.12517273763537,0.131921546311111,0.0766535802351852,0.00300627957592593,-0.00447025411648148,-0.0405092482944444,-0.0643991061296296,0.0804345911481481,-0.0929376654444444,-0.0428188231407407,-0.0514024638425926,-0.896563061296296,-0.896563061296296,-0.969413677222222,-0.906536357592593,-0.978008962962963,-0.961675933148148,-0.906186743703704,-0.908431862962963,-0.133677225872222,-0.0884094044074074,0.0431863591216667,-0.969639870555556,-0.961678411851852,-0.964254587777778,0.0555978151481481,-0.197334786064815,-0.12751435582037,-0.959663933148148,-0.951756638333333,-0.937838313888889,-0.00308652627777778,-0.152633543442593,-0.0949680597222222,-0.898641331296296,0.0246304547537037,-0.958715291111111,0.152638110722222,-0.940173050185185,-0.134640324777778,-0.972897966111111,0.135847098192593,0.0189125503259259,0.0110003739203704,-0.0206132611390185,-0.0801739569240741,-0.649729538888889,-0.00914858325925926,-0.0759191398425926
"147","standing",25,0.28003502,-0.0186652569,-0.100586871032258,0.957661104354839,-0.0352399026666129,-0.023436457516129,0.0789645403548387,0.0131281319359677,-0.00542295917016129,-0.0284841212687097,-0.0732682165374194,0.107446416596774,-0.0996490949193548,-0.0406641934419355,-0.0582450618016129,-0.943410418064516,-0.943410418064516,-0.961812905806452,-0.920314911774194,-0.967030435645161,-0.967682005967742,-0.920431156451613,-0.944973946290323,0.0739835070935484,-0.0186407083387097,0.0565273676175806,-0.962552388548387,-0.941819116774194,-0.966207839516129,0.152804234596774,-0.197269178467742,-0.0574483556451613,-0.916019384193548,-0.953272221935484,-0.938616796290323,-0.30485475501129,-0.186769278967742,-0.111371900232258,-0.935221742741935,0.0616466414983871,-0.94907294483871,0.178339197195161,-0.929250765645161,-0.212217916887097,-0.962855385967742,-0.0102070264225806,-0.00989062492419355,0.0237953553504839,0.0134358325806452,0.0593487387580645,-0.835217222419355,0.107539961787097,0.0381846504564516
"148","walking",25,0.27817936835443,-0.0180785676858101,-0.10898090521519,0.954140566202532,-0.0932230025493671,-0.0623036374453165,0.0746478437151899,0.0104602090264557,-0.00607707869746836,-0.0541204942501266,-0.0753383697278481,0.107135860678481,-0.0946449382303797,-0.0421574371974684,-0.0647329210503797,-0.113836864568937,-0.113836864568937,-0.173874097567203,-0.24854212478481,-0.476283948860759,-0.253461747987342,-0.0962477088860759,-0.312151204924051,-0.289033205025316,0.10561069734557,0.115036799850633,-0.265510505444304,-0.171964218291139,-0.424817150126582,-0.327829559643038,-0.29739416186076,-0.222558078240506,-0.329650263924051,-0.412517629367089,-0.17658421094557,-0.17449869164557,0.00977880365518987,-0.14448460576962,-0.244346476974684,0.178571779044304,-0.20766085278481,0.095955960821519,-0.469893890253165,0.133472647939241,-0.562166920506329,0.170459994686076,-0.0307971249873418,0.020646790956962,0.0241795387088608,0.00406094690886076,-0.832017243417722,0.147473790392405,0.0661000316116709
"149","walkingdownstairs",25,0.29159713852459,-0.0209894793560164,-0.0972378814688525,0.939992710163934,-0.0781648378596721,-0.0528684639572131,0.122044644262295,-0.012121013704918,0.0036673843442623,-0.0804085489262295,-0.077900972757377,0.103014509619672,-0.0983838804393443,-0.0601106044655738,-0.0697569038491803,0.184842965578689,0.184842965578689,-0.0819410708098361,-0.113743177052459,-0.429767113770492,0.131373508463934,-0.0839821811704918,-0.104513095669344,-0.399666176918033,0.0566111908213115,0.1020625438,0.0117024790885246,-0.228096867168852,-0.243142256873771,-0.361381989163934,-0.271118337475574,-0.165873189785246,-0.283801391655902,-0.280410096590164,-0.113224291231148,-0.151702265129508,0.0208809988163934,-0.099375972064918,0.222611657786885,0.0237453420934426,0.0608286815590164,-0.0278204342983607,-0.318359130508197,0.100169512827656,-0.449944184098361,0.137992158970492,-0.0799218990983607,-0.0744826624360656,0.20033294449377,-0.0460111646163934,-0.86555740147541,0.137856403491803,0.0598804372300492
"150","walkingupstairs",25,0.259430333194444,-0.0191394079997361,-0.116837370738889,0.913099788055556,-0.111606334152778,-0.175082369073931,0.0637005557944444,0.01608514825,-0.005510947595,-0.100209598533333,-0.0705967082908333,0.127866558906944,-0.104533784381111,-0.0309189092729167,-0.0312111965666667,-0.186639640436944,-0.186639640436944,-0.379501041736111,-0.0417108358347222,-0.618047283888889,-0.269380514861111,-0.274687332069444,-0.385960092597222,-0.324549873115278,-0.168512089870833,-0.204870131291667,-0.334255686263889,-0.468101442166667,-0.607568259722222,-0.370031177402778,-0.477548654305556,-0.442044296930556,-0.274343505248611,-0.414845103097222,-0.266133114791667,-0.269643792473056,-0.425018147027778,-0.409191420940278,-0.306194223208333,0.0362427505777778,-0.331350325444444,0.0727790460951389,-0.430629581527778,-0.240255374623611,-0.693874746527778,0.171247684533333,0.127352638205556,0.00338234697222222,-0.0120484933888889,0.0734548168305555,-0.719996817083333,0.160300700288889,0.147292286486528
"151","laying",26,0.265161250344828,-0.0172919592491954,-0.107730674103448,-0.384426354229885,0.249975365287356,0.295515777402299,0.0805727643563218,0.00760107067241379,-0.0032722381722069,-0.013583526362069,-0.0970576725862069,0.124548565574713,-0.100242683310345,-0.0381699850931034,-0.062540922791954,-0.955072710804598,-0.955072710804598,-0.971695107701149,-0.932781259770115,-0.969067691609195,-0.960650093448276,-0.953853437816092,-0.962236734367816,-0.241874056586207,0.223051231075862,0.202155265827586,-0.970811672528736,-0.963071794712644,-0.971420824827586,0.0388999170017241,-0.013816523083908,0.0515836052466667,-0.96109765183908,-0.94811059183908,-0.954989662528736,0.0212321492344828,-0.035138869908046,0.0262220684609195,-0.950155194183908,0.120987056101494,-0.964854925977012,0.165619331057471,-0.943017111264368,0.067820254501954,-0.961407122183908,0.0786375755701149,0.000316627594597701,0.0258901981298851,0.0547104508491954,0.0510628125172414,0.527765608390805,-0.14953940091954,-0.216211510678161
"152","sitting",26,0.274601353703704,-0.0177209510676543,-0.104832603308642,0.882346922592593,-0.0922339903061728,0.133784266234568,0.0771939039506173,0.0160536475553086,-0.00467546393962963,-0.0432320213580247,-0.0659973891111111,0.0720811227777778,-0.0938912822222222,-0.0398536611481481,-0.0517303033896296,-0.955933749753086,-0.955933749753086,-0.978891013580247,-0.942355276666667,-0.98485207691358,-0.981361852716049,-0.943099956790123,-0.959694727901235,-0.00297982849654321,0.00602870382962963,0.0563087723774383,-0.98093088654321,-0.969868387901235,-0.978669246790123,0.14560297954,-0.0905377887998765,-0.013486112391358,-0.974210739012346,-0.970645408271605,-0.960558820864198,0.0412903083024691,-0.110246434974074,-0.119551579653086,-0.956256764444444,0.0798955401481481,-0.97622167037037,0.256743902018518,-0.964508790123457,-0.0627125600592593,-0.983171315185185,0.215962620838148,0.00363103008146914,-0.00529461441851852,0.0398837931555556,-0.0170050775545679,-0.727723800864198,0.149104141060494,-0.0732983499111111
"153","standing",26,0.277438044242424,-0.0169938313409091,-0.105619578833333,0.956034281666667,-0.189070828636364,-0.0362353395857576,0.0744750238030303,0.0100624749133333,-0.00717051592151515,-0.0301865929439394,-0.0699924688363636,0.0748531872878788,-0.0977117564621212,-0.0409875639954545,-0.0487711337121212,-0.944225971060606,-0.944225971060606,-0.970524553181818,-0.894671311212121,-0.971103782575758,-0.977934227121212,-0.936167931212121,-0.949839006515152,0.0661422113454545,-0.0482233833621212,0.0680977535590909,-0.973673700606061,-0.955615634090909,-0.972649417727273,0.240036697575758,-0.155671693151515,0.0106705135939394,-0.896918555151515,-0.951170358939394,-0.955060450606061,-0.236054682272727,-0.165222393576212,-0.126471463243939,-0.948371802121212,0.0459645407424242,-0.963289408939394,0.20604972230303,-0.908671090757576,-0.266705261618182,-0.965420344545455,0.0356994988939394,0.010102340930303,0.025561872469697,0.0347288998075758,-0.00229695731666666,-0.794005532878788,0.212542472090909,0.0468273985292424
"154","walking",26,0.278166025714286,-0.014981877295873,-0.107182821698413,0.967418904126984,-0.0714853886349206,0.0051917039047619,0.0850621655539683,0.00475963529809524,-0.00280089390793651,-0.0558344063268254,-0.0466173514862381,0.10012680411381,-0.0855313061190476,-0.0478440614444444,-0.0540113785507937,-0.114549494763492,-0.114549494763492,-0.160382310460317,-0.273970314634921,-0.505763433809524,-0.0788677627095238,-0.110051205352381,-0.380093159047619,-0.283456814368254,0.173288608455556,0.195603121333333,-0.0996561886936508,-0.162562015945714,-0.449734096349206,-0.296533962031746,-0.191642752719206,-0.092426632,-0.388352478095238,-0.419368623333333,-0.220682108857143,-0.0144075049285714,-0.106894830020635,-0.106734649604762,-0.15715050447619,0.191267037865079,-0.0420354064,-0.0587782339952381,-0.45093317952381,0.127081139077778,-0.565689501111111,0.0340928886587302,0.0239044019349206,-0.0479258602857143,0.0646526458031746,-0.0195125915238095,-0.880076418253968,0.132641010460317,0.0180119812380952
"155","walkingdownstairs",26,0.287152475090909,-0.0194463855983291,-0.111124355440909,0.945422319090909,-0.0730536068636364,-0.0146101972272727,0.096940381225,-0.00189866125454546,-0.00315953444090909,-0.130416478431818,-0.0853145477568182,0.0826776520386364,-0.0148914127727273,-0.044894784775,-0.0802546140931818,0.0407524795931818,0.0407524795931818,-0.124792740753636,-0.179882631345455,-0.487094100681818,0.0665919297340909,-0.095992380125,-0.288084650681818,-0.3503856825,0.0924845151522727,0.140770671277273,0.00684288585477272,-0.198172076084091,-0.389354966590909,-0.249535100113636,-0.2860936585,-0.178634817806818,-0.265479475,-0.408386723863636,-0.197932097104545,-0.137917519659091,0.0448656428159091,-0.0286351890681818,0.135977184136364,0.0795727661821591,0.0164995754318182,0.07584551479,-0.386097416590909,0.0446166098863636,-0.526828293409091,0.160005111681818,-0.0200433885,-0.0144904371840909,0.364660809363636,-0.211914865534091,-0.867886191136364,0.13368020725,0.0315773807727273
"156","walkingupstairs",26,0.278601550980392,-0.0186913497431373,-0.123146316941176,0.93399556627451,-0.054987697254902,-0.0622320335921569,0.0730384446686275,-0.00359787394117647,-0.0452205725647059,0.00126188989803922,-0.0585735202686275,0.0994333183705882,-0.0855230450372549,-0.0395179669686275,-0.0503637471058824,-0.14726349635098,-0.14726349635098,-0.377704748235294,-0.144803636098039,-0.621496207843137,-0.261792904882353,-0.196730062066667,-0.364177525294118,-0.341403860372549,-0.0997714842529412,-0.268940169943137,-0.302094000601961,-0.365260192490196,-0.572015697843137,-0.223452471431373,-0.358177247627451,-0.371122833352941,-0.361729202588235,-0.427988402921569,-0.38588508627451,-0.20486783895098,-0.339397425666667,-0.243791873411765,-0.246213601823529,0.0479990020372549,-0.264190517156863,0.1441591209,-0.473695910784314,-0.165783985403922,-0.664211714901961,0.104059703131373,-0.00626900541372549,0.0260487980196078,-0.0755679964705882,-0.031532539172549,-0.78493386372549,0.120273350921569,0.0649343960607843
"157","laying",27,0.276716360483871,-0.020440454366129,-0.104331864532258,-0.156852206467742,0.656400944354839,0.598884988709677,0.0767774832096774,0.0183441894580645,-0.00988389709596774,-0.00973609968045161,-0.0966250701451613,0.117819614790323,-0.101835573822581,-0.0417744000370968,-0.0648770419677419,-0.960517768225806,-0.960517768225806,-0.985467853870968,-0.944303111935484,-0.98544626483871,-0.974716920483871,-0.965843757258064,-0.966295582741935,-0.262990626162903,0.0363424960967742,0.0764724259225806,-0.985199684354839,-0.980375137419355,-0.980994601935484,0.169895805430645,0.0656536996983871,0.0584183074479032,-0.96946349,-0.968689729193548,-0.969126880322581,-0.101926540451613,-0.042663103,0.14650938193871,-0.959535493548387,0.0815111222612903,-0.980754385967742,0.300750657951613,-0.957681621290323,0.050207734033871,-0.978150814032258,0.0544469963870968,-0.000126342648387096,0.00324191442096774,0.0857282517490323,-0.00488786835483871,0.361210751451613,-0.475624695645161,-0.477526561935484
"158","sitting",27,0.274328499591837,-0.00587732936326531,-0.0972465110836735,0.92557651244898,0.101769752489796,0.0757773858163265,0.0752865881142857,-0.00112344092891837,-0.0232397245106122,-0.0355124856836735,-0.0902687401836735,0.0823432026610204,-0.095919848877551,-0.041036688077551,-0.0466121595938776,-0.957690563673469,-0.957690563673469,-0.989497838979592,-0.951142644081633,-0.992604304489796,-0.990135477755102,-0.959673916122449,-0.956183063510204,-0.00935147348163265,0.0253459476734694,0.154652093530612,-0.992678212653061,-0.983914101836735,-0.985261204693878,0.264214260326531,-0.00193284292653061,0.0921106028122449,-0.983218202857143,-0.982456053877551,-0.968384415510204,0.100550894587755,-0.106178686469388,0.013649216527551,-0.956901559653061,0.150538936606122,-0.988348535306122,0.360646362877551,-0.973258277755102,0.00767543343469388,-0.991723741632653,0.191102234,-0.0313853361489796,0.0209112877122449,0.0302309096714286,-0.019921940122449,-0.788776798979592,0.0119882938979592,-0.0324103521183673
"159","standing",27,0.277758431052632,-0.0167891993964912,-0.112124137754386,0.942695296842105,-0.239943146315789,-0.0524856614035088,0.0758630962280702,0.00762035230350877,-0.000704979340543859,-0.0295492164431579,-0.0753205243684211,0.085471246877193,-0.0981199986666667,-0.0412872577807018,-0.053926078122807,-0.971564243157895,-0.971564243157895,-0.98680002754386,-0.95782537245614,-0.983637634912281,-0.989425965614035,-0.959427618245614,-0.97756730122807,0.0328062514403509,-0.0303584248157895,0.087427326231579,-0.988198276666667,-0.977752775438597,-0.98460855877193,0.237964693460702,-0.047896000245614,0.106886230594386,-0.957154108421053,-0.97291308,-0.974394378070175,-0.25106304754386,-0.170676014929825,-0.0652523063612105,-0.972393559473684,0.0936059842982456,-0.981977536491228,0.298745382305263,-0.957488799473684,-0.116504835842105,-0.977197403859649,0.175957474047544,0.0144234182722807,-0.0235598900684211,0.0407220729824561,-0.0309467302614035,-0.741685939122807,0.247241071929825,0.0582448749219298
"160","walking",27,0.276110226285714,-0.0186724263337143,-0.109862197471429,0.921127536571429,-0.259670859,-0.111524893685714,0.0550935468775714,0.0194070223257143,0.00857565251,-0.0294644593757143,-0.0711543393311429,0.0818740292448571,-0.0923943473942857,-0.0367945412857143,-0.0568947504104286,-0.1212116634,-0.1212116634,-0.122558092091429,-0.242489085571429,-0.336537271142857,-0.259992890168571,0.0835218295308571,-0.306694236157143,-0.224105420842857,0.04760517328,0.153777801765714,-0.220660931594286,-0.0461186115171429,-0.393625275614286,-0.197355330885714,-0.416989953857143,-0.192239691477286,-0.218051818724286,-0.285779386957143,-0.314590204714286,-0.0139032790214286,0.0471343173714286,0.13053368547,-0.1904586798,0.2690503503,-0.0928901658114286,0.118215867811429,-0.291812458014286,0.278116468451429,-0.370542147942857,0.199500147571714,0.0212307970485714,0.0548992590285714,0.0532983175885714,0.0261212883714286,-0.706854930714286,0.261517971428571,0.0998950448935857
"161","walkingdownstairs",27,0.291949064852941,-0.0145345289913235,-0.103642990544118,0.943380828823529,-0.207589220294118,-0.0742109454739706,0.0769629257156618,-0.00791599472794118,-0.0137409837117647,-0.130757531479412,-0.023881585925,0.104210165031324,-0.0591442848647059,-0.0687637571397059,-0.0472137401647059,0.0301238299455882,0.0301238299455882,-0.0785673866117647,-0.114136145097059,-0.336748793764706,-0.0110434823132353,0.106021087867647,-0.248548160813235,-0.357916826117647,0.00910721784073529,0.176641646566176,-0.0375323507617647,-0.0669668226705882,-0.342201781105882,-0.298258213132353,-0.458597115882353,-0.205828901392647,-0.236122629807353,-0.206548866854412,-0.194409714823529,-0.133577771379412,0.0674957674279412,0.0152500316985294,0.109246636119118,0.0982765036823529,0.0594917916661765,0.0414281629529412,-0.229596899670588,0.219841800891765,-0.306248714248529,0.142063746070588,-0.0542836955426471,0.0376611788676471,0.302140530294118,-0.143362690264706,-0.781759173823529,0.226162481029412,0.0735501520533823
"162","walkingupstairs",27,0.259237404385714,-0.0283411897228571,-0.117309413457143,0.875066813714286,-0.325515004428571,-0.160560577535714,0.0729049929742857,0.00731739543142857,-0.000218606648571426,-0.11475002589,-0.0116995651842857,0.104114635147143,-0.0595201522385714,-0.0410153468271429,-0.0590029237442857,-0.149892856147143,-0.149892856147143,-0.445950327,-0.276454118134286,-0.641791666857143,-0.357191228857143,-0.0831758934528571,-0.470027265242857,-0.474708574428571,-0.172379912967143,-0.2768848136,-0.472132846428571,-0.329920185685714,-0.669685260571429,-0.378454213528571,-0.518029449571429,-0.453177757871429,-0.457041019428571,-0.523826631428571,-0.336587516328571,-0.19352935768,-0.314568535085714,-0.184804312028571,-0.337408939571429,-0.117720338501429,-0.386011562571429,-0.00721723142285714,-0.514993723857143,-0.08700815111,-0.666411076142857,0.116129099101857,0.0887879827,0.0290223002314286,0.110807003285714,-0.0417274243057143,-0.615178579857143,0.308081545571429,0.135711242461857
"163","laying",28,0.274691576923077,-0.0173937684615385,-0.107698927907692,-0.220600509076923,0.719755403692308,0.605495317692308,0.0749985010769231,0.0117018961415385,-0.00121344813430769,-0.02517618068,-0.0837587308153846,0.0937781948153846,-0.0997154236307692,-0.0393440191846154,-0.0593135986615385,-0.986456241538462,-0.986456241538462,-0.98832154,-0.980740846769231,-0.993095122615385,-0.985179972153846,-0.984909884615385,-0.988606906307692,-0.0975278056098923,0.264460073876923,0.324275538923077,-0.986404709384615,-0.985865325230769,-0.989116865846154,0.159761097664615,0.0551692814758462,0.166856209441538,-0.992436927692308,-0.985611171384615,-0.984999291538462,0.0551564162938462,-0.0556054116769231,0.193083855989231,-0.986788412,0.339472649138462,-0.988548418307692,0.393635924092308,-0.984329092153846,0.159375426572308,-0.991901007538462,0.320132235323077,0.00780201507692308,0.0285001830563077,0.00323848521692308,0.0290040708784615,0.410902149384615,-0.512391751230769,-0.463402676923077
